	text	labels	predicted	cross_predicted
405	#NoteToMyStalker n his empire: Remember one thing, you may own the incumbent central govt of India, but you do NOT own Nature.  If the life I, my ancestors and parents have lived is true, Nature will get you.  If you are trapping me or Nature is trapping you, only time will tell!	0	0	0
407	@USER #Farticus maybe	0	0	0
409	#CodetrainQueens Rachel joined Codetrain in 2017 and helped to organize the Codetrain App Developer Bootcamp and trained as a front end developer. Currently the community manager, she is an ardent advocate for digital skills for youth, especially women. Keep shining, Rachel! URL	0	0	0
410	#MovieFightsLive @USER @USER your all thinking it... you KNOW you are... URL	0	0	0
411	#BoycottLeviStrauss for supporting leftist gun control orgs. URL	0	0	0
412	#YouAreMyIDOL  because you are my Idols boi's 💜😍 That'll NEVER change...you've taught me alot and continue to teach me things that help the most difficult little and big things in my life 👌👼 thank-you BBS!   @USER URL	0	0	0
415	#NationalDayofEncouragement  #TwitterFamily  You’re amazing just the way you are 💟☮️ URL	0	0	0
416	#HappyRMday I bought pizza and chocolates, but I did not have enough money for a cake I plan to make a tradition, buy pizza on the birthday of my loved ones .. even if we are not acquainted and will never meet, you are still a close person to mе thank you i luv u 생일 축하합니다 URL	0	0	0
417	#republicans put WALLin budget..you are going to loose Pres.Trump followers. He is why U R there, so support him URL	0	0	0
418	#Liberals are pushing a #gayagenda and #republicans are pushing a #zionistagenda	0	0	0
419	#VaquitaMarina #SaveTheVaquita @USER  @USER  There are less than 12 #Vaquitas left!!!! She is extinguishing!!! Please help!!! Be their voice!l! URL	0	0	0
421	#Liberals Dept of #Agriculture paid $100,000 for this presenter to shoot a bio security video  #Auspol #LNP #NSWpol #Springst #Qldpol @USER @USER @USER #LNPMemes #LNPWaste URL	0	0	0
423	#Success #Health I will show you the best way to create your own exclusive, online 'traffic economy' so you are never short of qualified prospects and sales again URL URL	0	0	0
424	@USER @USER lemme guess? gun control. didn’t anyone talk to you about this? I’m Canadian and even i know this #whyme	0	0	0
430	"#StopTheBias #RedCensorship  My account was suspended for apparently promoting Hate Speech"" , yet #Antifa Terrorist Organizations are actively up and running.  Since your Customer Service refuses to reply to my emails, care to explain how this makes sense?  @USER URL"	0	0	0
431	#bepannaah  1- Bepannaah –  Hands down, Bepannaah tops the list because an adhiyal Aditya trying to convince a ziddi Zoya that she is in love with him is giving us lots of... URL	0	0	0
434	#MyProtege, a #k12 #Master #Teacher was very excited to report she is the proud owner and supporter of products made by @USER @USER #Bravo! #USOpen	0	0	0
435	-tsk stays.... Drop foto HAN JISUNG dong, please.... 😥	0	0	0
436	10 years ago today, Taylor Swift released her smash hit ‘Love Story’. Quote this tweet telling the moment you first heard the song #10YearsOfLoveStory URL	0	0	0
440	#Liberals Lying - Nothing new here Claim we’re on track to meet #emissions targets is false  URL  #Auspol #LNP #NSWpol #Springst #Qldpol #WApol @USER @USER @USER #LNPMemes URL	0	0	0
441	#Chefs, are you in need of some new pans? Find what you are looking for at URL We stock top brands such as Beka Chef, Mauviel and Woll. 🍳🥘🍲 #chef #restaurants URL	0	0	0
442	@USER #BoycottTheNFL particularly the @USER	0	0	0
449	@USER - so long Jamule.	0	0	0
450	#MISSING: Imelda Algiers was last seen at about 3 p.m. Sunday.  She is about 5’04” tall, weighs about 110 pounds, and has white hair. It is unknown what Imelda was wearing. Imelda is diagnosed with Alzheimer’s Disease.  #WestBend URL	0	0	0
451	#MyUniqueHeritage I Get My Irish From My Dad Side Of the Family Since my Last Name is Irish Cause I’m Very Proud Of Being Irish☘️💚 URL	0	0	0
452	#Travel #Movies and Unix #Fortune combined  Visit #Salisbury, see the sights, but wherever you go there you are, the same old you, why not travel as an international spy? Find yourself at the centre of a vast international conspiracy when you return home.   Recall Recall Recall.	0	0	0
453	#SaveShadowhunters #MalecForever Read Mansikka's latest cause she is awesome. URL	0	0	0
456	#Sonntagsfrühstück in #Deutschland! #🇩🇪 Hand Drawn World teapots are the perfect addition to any breakfast table...#☕️ 🍞🥒No matter where in the world you are! 🙃✏️🌍💙 URL	0	0	0
457	#4theManyNotthefew we need a country that recognises everyone in society not pick the few and sod the rest like @USER Austeritity was only for the Working Class the very people you need to rely on the rich got richer off the backs of the poor DONT let the tories carry on	0	0	0
458	@USER Killary how does stricter gun control work. Looking at Chicago which has some of the strictest gun control laws in the country seems to have problems with shootings nearly everyday. Please explain that!	0	0	0
461	#BoycottLeviStrauss Levi Strauss took a public stance against the Second Amendment and singled out pro-2A customers.  Read more about Levi's anti-gun initiatives here: URL URL	0	0	0
463	#WFMMC A very talented team because you are such a prestigious project. An excellent project to promote big market projects. #WFMMC #IcO #Ekolong #Sripuptruzman	0	0	0
464	#Celebrations are off in #Germany for the #Germans ..  Yeah kind of expected this to happen across the western world over #SecurityFears  #MAGA #MEGA #MBGA #MCGA #Conservatives #Patriots URL	0	0	0
465	#Clinton #Monsanto☠️#Bayer #BigPharma #Roundup #glyphosate #GMOs  '... in an age where progressives demand full transparency on all the issues that matter to them most — immigration, gay marriage, gun control and so on — Hillary ... on the wrong side....'URL	0	0	0
466	#6, Sheriff Wayne Ivey. CSPOA? - Yes, it seems he's in as well. URL	0	0	0
467	#CCOT is one of the leading conservative hashtags. Get your tweet read, add #CCOT! Christian Conservatives On Twitter #Christians #Conservatives #Libertarians #Evangelicals #Catholics #Charismatics #Nondenominatinal #SpiritFilled #tlot #tcot #Hannity  #TeaParty #MAGA #TrumpTrain URL	0	0	0
469	#nowplaying Death Cab For Cutie / You Are A Tourist / Codes And Keys [@USER ♫  URL	0	0	0
471	"#Conservatives Are #Outraged"" Because #TheyKnowNothing, Especially About @USER URL"	0	0	0
472	@USER this girl is so talented and she is my best friend because you and Ethan brought us together. Please notice this talent. @USER @USER @USER  please💜🧡💜🧡💜🧡💜🧡💜🧡💜🧡💜🧡💜🧡 URL	0	0	0
473	9/9/2018 7:00 PM Temp 65.4  Dew Pt 51.1 Barometer 29.997 inches Rain 0.00 Wind 1.8 mph Hi 69.0 at 2:35 PM Low 59.8 at 7:20 AM	0	0	0
476	@USER [Being set down makes her realize how much taller he is. Again. She can't reach.]  Kissss her.	0	0	0
479	#MenfessWGLCA To: @USER You are the dremiest dream come true that ever was. From: Me	0	0	0
481	#CheeringTheChutiyapa just because she is a woman.....LOL URL	0	0	0
484	#RIPMacMiller you are loved. 💚 URL	0	0	0
485	#creagboy running around McDonald's urgently telling other kids that he is NOT from the future.	0	0	0
486	#EnglishPashto Though I'm not pakhtoon  English : He is a cute kid Pashto: Da marra khasta bacha dey	0	0	0
489	.@USER Why keep going back to the well with Charlottesville?  You realize there were good people there and bad people there, on both sides.  ANTIFA caused quite a bit of violence and damage too.  There were people there just watching, people there against statues removed	0	0	0
490	#Cancers 'rising around the world' URL @USER @USER	0	0	0
492	@USER Someone knows how to dress! He is rocking those shoes as well.	0	0	0
493	#Antifa #Philly: Keystone United Exposed Part 2: Robert and Melissa Gaus URL	0	0	0
496	#SHE!🌿 #MOSADI!🌿 #SHE can discern her season #SHE is a wise builder #SHE is a team player #SHE is full of fire and full of the Holy spirit Thanks to @USER and Dr Chantal for such an inspiring event💎 Thank you @USER 💎 URL	0	0	0
497	@USER #Impeach #Maxine #Waters. The tide flows both ways.	0	0	0
498	#PiperThePup sends her love to everyone who might be affected by the unwelcome #HurricaneFlorence this week. She is looking forward to trying some @USER (or at least the crust) when she gets to Delaware. URL	0	0	0
500	#AGJeffSessions: “Listen To The ACLU, Antifa, Black Lives Matter’ If You Want More Chicago Shootings!!” @USER @USER  #2AShallNotBeInfringed  Thank You @USER  URL via @USER	0	0	0
506	@USER Sam's being sam ...she is resting now it's adorable	0	0	0
508	#FridayNightFun!!   With Halloween events starting in just a week, we of course have to find out what events you are looking forward to most this year.   Obviously, this isn't all of them. There are SO many out there now. URL	0	0	0
513	#1A #2A   This makes 7 times its been pulled down, @USER , @USER  8th time I've posted it. You pull it down,  I'll repost.  Eric Holder on gun control.  URL	0	0	0
514	$2,000 iPhone — gulp. Tech Reporter Josh McConnell breaks down the features and price points of Apple’s new line URL @USER URL	0	0	0
517	#SpiderManPS4 is everything I expected so far. Gameplay is fun and the suits to gadgets is pretty unique to use. It feels like playin a mixture of the Batman Arkham and Uncharted series, Spidey beats both of them. Cant wait to keep playing more of it, thx again @USER !	0	0	0
518	#Conservatives You cannot ride this one out‼️🇺🇸#VoteRed2018 #VoteAmericaFirst #VoteDemsOut #AmericaFirst 🇺🇸 URL	0	0	0
519	#Conservatives #JoinUKIP #VoteUKIP 2018. This is where we are now! URL	0	0	0
520	7E91EB04 :Battle ID I need backup! Lvl 75 Celeste Omega URL	0	0	0
522	60% of the world’s population will live in #cities by 2030. Finding solutions to help people move freely and sustainably should be a global priority. #electricscooters have a key role to play. #ClimateAction #Airquality #Mobility.  Read our study: URL	0	0	0
525	@USER Obvious why he is doing it quietly	0	0	0
527	#jiyoonfact  She is a huge fan of Beyonce and she wants to sing as well as her. She sang If I Were a Boy predebut.	0	0	0
528	#Investment #Leadership #Preparation thx @USER for sharing yr #InfrastructureReportCard  and guidance at  @USER URL #MAGA or watch it rust away... URL	0	0	0
529	#Colorado: Boy, 13, Arrested, Cuffed and Dragged From School Over —wait for it— #MeToo allegations from feminist classmates   URL #teens #feminism #parenting #kids #ccot #MAGA #homeschool	0	0	0
530	#GreatestThingsAboutThe90s Liberals loved @USER	0	0	0
532	#MarketingTips #ListBuilding I'm going to show you how to build your own private, online 'traffic economy' so you are never short of prospects and sales again URL URL	0	0	0
536	@USER I somewhat know how thats like. Some of my best friends stopped talking to me over a gun control issue -_-	0	0	0
537	#bb20 I say lets flip it and have a gitls alliance! Jc out then Tyler since he thinks he is the mastermind! Th@USER Ultimate blindside! Three girls in the final three and Kaycee for the win!	0	0	0
539	#nowplaying March of the Antifa - Sickboy - Shake Hands With a Clenched Fist URL	0	0	0
540	#Conservatives #DWP ’s secret benefit deaths reviews: Investigations into deaths double in two years. #crimesofDWP  URL via @USER	0	0	0
541	#EmmyAwards2018 let the liberals pat themselves on the back, pushing socialism while making millions pretending to be REAL hard working people on TV shows.	0	0	0
542	@USER #DuckDuckGo!!F Google!	0	0	0
543	#California Pushing 8 New #Gun Control #Laws – The Legal Brief ~ VIDEO! URL (via @USER )	0	0	0
545	#Art #Culture BoJack Horseman Recap: The Apology Tour: Episodes of BoJack Horseman have taken on social issues before. Last season's gun control episode stands out as a shining example, and the show has always had the ability.. via URL URL	0	0	0
546	#As I watch the #Kavanaugh #shenanigans unfold in DC, I’m reminded of one simple truth: these people don’t care about us. The all-inclusive us. They don’t care about conservatives or progressives, people of color or otherwise, Christians, women, LGBTQ, none of us. (Thread)	0	0	0
547	#Charlottesvile speech #Trump should've given. URL #tcot #cville #Conservatives #CharlottesvilleKKK #Liberty #GOP	0	0	0
548	#Conservatives left #frustrated as #Congress passes big spending bills...  #tcot URL	0	0	0
552	"#RobertPoeti wants an explanation"" why the Auditor General of #Quebec is conflicted in this #AMF investigation! Perhaps he can't read and can't follow the trail of evidence that proves she is conflicted URL #sad. #CORRUPTION, #NathalieGDrouin, #PENNYSTOCKS"""	0	0	0
556	"Do not take someone's silence as his pride, perhaps he is busy fighting with his self"". ~ Ali-Ibn-Abitalib (R.A) 💜"""	0	0	0
557	#Nintendo #AnimalCrossing #SmashBrosUltimate  a little late... But she is just so adorable! I do love Isabelle URL	0	0	0
558	"#NowPlaying Kierra Kiki"" Sheard - You Are on URL"	0	0	0
560	#CharityTuesday  Join with us as we take from the Disabled and Women over the age of 60 #votetory @USER @USER @USER @USER #r4today URL	0	0	0
562	@USER I've been watching it....She is on our TEAM now. She has some insight into this President that's for sure.	0	0	0
563	@USER #NFL (Not For Long) 😀 URL	0	0	0
564	#LIDC01f18 i believe Julieanna Godard is a leader because of her work in many digitally driven industries. She is a leader because she has established a network of creatives as a team while influencing and promoting the businesses of many young entrepreneurs as well. @USER	0	0	0
565	#2A #ArT #1A #KAG #MAGA #PATRiOT OUR ALFA WARiOR LiON ROARiNG iN WH! #SUPER #HERO #TRUMP  WE #VOTE ❤️ RED 2BE MOST ViKTORiUS WARiOR EVER DEFEATiNG OUR ENEMY W/iN! #Liars #LiberaLs #PoLiTicians #nWo #Congress  NOW OUR US Gov iN DEEP UNiTY W/ DjT45 BY WE GUTSY GT iNTeL PpL US URL	0	0	0
568	#MAGA #KAG2018 U.S. becomes EU’s top supplier of soybeans, strengthening President Trump’s trade deal - URL	0	0	0
570	#PNP. Results are not out yet for the PNP Vice Presidential race. Those supporting Damion Crawford feel comfotable that he is in.	0	0	0
573	#WCW goes to my beautiful and sexy @USER Without you I would be lost, you have brought me from the dark and into the light and you are my world. Love you so much. URL	0	0	0
574	#WeLoveShawnBecause he is the reason we the whole #MendesArmy smile everyday and just seeing him happy makes millions of us happier	0	0	0
575	,,,just giving #Antifa what they asked for. So what is the problem? URL	0	0	0
578	26. Biggest accomplishment? school	0	0	0
580	#Emmys host #MichaelChe says that #OnlyWhitePeople #ThankJesus at award shows are #Republicans, #ExCrackheads ! #Liberals which one is the #Pope ~ #Republican or #ExCrackheads ? #EmmyAwards2018 roasted 4 mocking Middle America, ratings hit all-time low! URL	0	0	0
581	#StaffPick: 'A human rights crisis': US accused of failing to protect citizens from gun violence URL	0	0	0
582	#BenJones, Assistant Director of @USER at @USER Republican Party, Conservatives, and the Future of Capital Punishment. URL @USER @USER @USER @USER @USER #deathpenalty	0	0	0
583	"#BREAKING: #ChristineBlasey Ford Published Eight studies about #Abortion Pill"" and Works for Company that Produces It  URL   #CorceptTherapeutics Inc.  $CORT #RU486 #Liberals  #Kavanaugh v #CORT #RoevWade #KavanaughConfirmation  @USER @USER URL"	0	0	0
585	#YehUnDinonKiBaatHai i have a special corner for people who define simplicity is the real beauty and after a long time, there is @USER among so many actresses who is personifying this in true sense.   She is just so stunning naturally.❤️💕 URL	0	0	0
586	10 minutes in to Instinct and I love it #AlanCummings #Instinct #Intriguing	0	0	0
588	@USER @USER @USER @USER @USER Look no further than Chicago or Baltimore as examples of strict gun control laws NOT being effective.	0	0	0
589	#WeLoveSergioBecause he is a angel and is so pure and so sweet and loves and supports us as much as we love and support him not to mention he is the dancing KING in irl. Love you seg 💓 @USER URL	0	0	0
590	#Republican #DevinNunes Says Liberals, Antifa Are ‘Causing All of These Riots’ Because ‘We're Winning’ - Newsweek URL	0	0	0
593	#ConstitutionalDecay isn’t an abstraction. It manifests in every debate where words written in 1787 fall short of providing a useful or relevant framework in 2018. It’s at the root of issues as diverse as gun control, abortion, data privacy, and healthcare. For instance, 8/	0	0	0
595	@USER And she is a sweetheart.  I hope she gets well soon. Be patient and strong Mr. Capullo.	0	0	0
597	@USER Chicago's gun control is so effective it's eliminated crime completely.  Not.	0	0	0
598	11:11 @USER follows me!	0	0	0
600	#CNN irrationally argues 4 legalising #abortion in #Ireland based on the murder of an infant in 1984. #Liberals can't think #Savethe8th #8thAmendment #8thref #ccot #PJNET #tcot URL #BlueWave #conservatives #teaparty #LovethemBoth Don't #Repealthe8th URL	0	0	0
602	#RosieRules #FanClub  Rosie: “Never fails. No matter where I go or where Mom takes me, the fan club starts to follow. Mom pets and talks to all of them so they think she is pretty cool. Wait til they figure out it is Dad who has mints in his pockets 😂” URL	0	0	0
603	@USER @USER Awe cute he is cute	0	0	0
607	#MyUniqueHeritage  I have a separate family tree just for personalities, but I haven’t made it past my mom yet.	0	0	0
608	#WednesdayWisdom #loveLibraries #Lovetoread Share with us, what you are reading this Wednesday? URL	0	0	0
610	@USER #Google is awesome	0	0	0
611	#Kavanaugh #ProfessorChristineFord This started a story he said, she said. Now it's become Liberals vs Conservatives URL	0	0	0
612	#Groomhaircuts : Hmmn hm, nutten nuh change, but the #Weather..    #LastLeg..#WaveCuts #YouthCuts #StraightRazors #Snip💇🤵🏿🤵🏼🤵🏿🤵🏽💆🔥🔥 #Groom🇯🇲📲 #7sBarbershop #SouthOrangeVillage URL	0	0	0
618	#WednesdayWisdom Extreme weather and road conditions make driving dangerous and stressful.  Please be safe if you are effected by the #HurricaneFlorerence #SafetyFirst	0	0	0
619	...veer left by the old church...	0	0	0
620	#HurricanceFlorence she is on her way... #praywithoutceasing	0	0	0
621	#ANTIFA grueling training! Goes much better in the video game.🤣 URL	0	0	0
624	@USER He is good at getting to the truth.	0	0	0
625	#NOWPLAYING Interview with Monique Rochon she is starring in “Pulpit Secrets” on September 22 at Landis Theater in Vineland Listen at URL #TheLounge	0	0	0
626	#NBA2KFreeAgent We are looking for a 3rd member for our Crew. We don’t have good records but only reason is due to having random teammates. Hmu if you are interested. 86 Pure Slasher PG and a 85 Pure Sharp SG.	0	0	0
627	#shugurrgiveaway here is craig, he is wearing a swag PARTY HAT. Thank you shugurr for being such an inspiration to me and helping me realize I LOVE art. You're the best!	0	0	0
628	"#Hollywood #Liberals have been threatening this since Reagan, Bush, W. Bush and now Trump. But none of you have made the move. #EmptyThreats Michael Moore says he'll move to #Canada if new film leads to trouble"" URL"	0	0	0
631	@USER He is only pandering to the HRC crowd, BLM, and ANTIFA. Yeah, that’s really who Texas needs in office. God bless Texas! #VoteRedNov6	0	0	0
635	#MAGA  READ: George Conway Calls Out Donald Trump’s ‘Ceaseless, Shameless, and Witless Prevarication on Virtually All Topics’ URL via @USER      @USER	0	0	0
641	#I #am #being #abused. #Sit #here, #wait #here, #maybe #we #will #change #your #future, #you #are #not #going #to #get #a #ticket, #but #we #were #evaluating #it. Date, 11.09.18. What I was writing on when my account was disabled by Instagram. The whole text is in comment field. URL	0	0	0
642	#Kavanaugh  John Fund: Kavanaugh and Ford controversy – It's 1991 all over again and even some honest liberals are upset   URL	0	0	0
645	@USER @USER She is an advocate and model for natural beauty.	0	0	0
646	#MAGA #KavanaughConfirmationHearings postponing votes WELL LETS DO THE SAME OPEN THE HUSH FUND BOOKS NOW URL	0	0	0
647	#TickTock If she is not formally charged for mishandling sensitive material we will have no choice but to release proof that she is guilty of high treason against the United States for selling patented military secrets to the Saudi Arabian government. URL	0	0	0
648	#BacktheBlue.  Jeff Sessions: ‘Listen To The ACLU, Antifa, Black Lives Matter’ If You Want More Chicago Shootings URL via @USER	0	0	0
650	#TipOfTheDay If you are giving #coffee as a gift / part of a gift, make sure to ask for an airtight container or valve-sealed bag. The tin-ties are cute but won't preserve the coffee past a week.  Join our mailing list for more tips, facts, and coffee news URL URL	0	0	0
653	#LisaxMichaelKors  she is soo beautifull	0	0	0
654	#BREAKING ITS OFFICIAL! @USER music video for #GTFO has just reached 2 MILLION views on YouTube AND she is still #1 on the US itunes Music Video Charts! Keep streaming #lambs 🦋 URL	0	0	0
655	#VijayMallyaCase @USER you are usually good credible anchor but I heard you interpreting malliyas statement on your s and others too he said i met and talk of settlement only while you said maliya said he is leaving for london please contact in on live tv	0	0	0
656	#Aurora #IL #KaneCty please keep looking for and sharing this sweetheart named Rosey.  She is a little White and Tan Chihuahua that is terribly missed.  If you see her call 630-360-7325 right away! URL	0	0	0
658	#Believe I'm going to teach you ways to create your own exclusive, online 'traffic economy' so you are never in short supply of qualified prospects and sales again URL URL	0	0	0
659	"#Trump is going to visit victims of #HurricaneFlorence. #Antifa is planning a rally. In the meantime, they will party. Boats and Bros""  #antifascist #MAGA #KAG #WWG1WGA #GreatAwakening #QAnon #QArmy #FlorenceAftermath #FlorenceNC #NorthCarolina URL"	0	0	0
660	#Denver's venues are STACKED with epic shows this #fall 🎶🍁 We have put together a Fall Music Guide on URL   to help you pick all the shows you are going to hit this season - Check it out! URL	0	0	0
662	4chan is Hunting Antifa URL via @USER	0	0	0
664	#WomenWednesday: Meet multiple-award-winning designer @USER BFA 82. She is the in-demand @USER grad is behind @USER recent redesign: URL    Lacava, centre, is pictured with classmates at #Concordia in 1981. #CUalumni URL	0	0	0
666	Anal stimulation URL	0	0	0
668	#NuevaFotoDePerfil Pic by: @USER  You are awesome! URL	0	0	0
669	#SerenaWilliams making that 0-2 start to this 1st set look like ancient history with how she is  playing now..#USOpen	0	0	0
671	#Celebrities Bekah Martinez Is Pregnant! The Bachelor Star Expecting First Child with Boyfriend Grayston: Bekah Martinez has a whole new reality — she is going to be a mom! The Bachelor contestant, 23, .. via URL URL URL	0	0	0
672	#GreatAwakening #QAnon #PatriotsUnited #WWG1WGA #AreYouAwake  WHEN YOU ARE AWAKE YOU SEE CLEARLY ❤️🧡💛💚  Check out this video URL URL	0	0	0
675	#bbnaija when we told u she is a child of grace we meant it we are busy no time to famz anybody #teamceec URL	0	0	0
677	#ChooseCruz  let CA and NY  have the LIBERALS  #DontCAmyTEXAS URL	0	0	0
678	*109. Celine_SwittinS Follback Erza_Jullian #OpenfolbackCeline_SwittinS	0	0	0
680	#Conservatives thanks to Tory doctrinaire policies we are all going back in time and losing hard one benefits and prosperity. Go forward with our EU partners URL	0	0	0
682	#HurricaneFlorence is producing up to 40in of RAIN. Please be safe. URL	0	0	0
683	@USER @USER @USER Scott Gottlieb doesn’t know what’s an opiod and what’s not. He’s definitely not an expert on anything. However he is a expert at reading bank statements and counting money.	0	0	0
684	Angels now have 6 runs. Five of them have come courtesy Mike Trout homers. Trout connects on a 3-2 pitch with runners on second and third	0	0	0
685	#California leads the way in gun safety. URL	0	0	0
687	@USER   This blow hard was going to push this for his votes. Bad enough his names on it, it will always be the Tappanzee  Bridge to us NYrs who had no say in it. I hope they investigate why this was going to be opened and risk lives and no one knew it wasn't ready.💩 URL	0	0	0
688	#PatriotsUnited #PatriotsEffectingChange #Patriot #MAGA #Trump #TrumpsSuperElites #thestorm #GreatAwakeningWorldwide #QANON #WWG1WGA   Law abiding citizens. We have a right to defend ourselves. Fight fire 🔥 with fire 🔥  Antifa article shows us how. Read 👇 URL	0	0	0
689	#SundayShoutOuts to @USER because.... Because she is amazing and has my boundless support and endless appreciation for her support in return, it's just a loop of love and respect… URL	0	0	0
696	@USER #Google as a fellow Goggler I must say election night 2016 was one of the greatest nights of my life! Watching libs and Hillary supporters especially media still has me laughing! You alls pain and tears brought me great joy! #ThankYou	0	0	0
697	#BESTPOTUSEVER #LOVEMYPRESIDENT #MAGA #BRILLIANT #WINNING #MASTERNEGOTIATOR @USER thank you! URL	0	0	0
699	#Angel_Dad: If Lawmakers Really Cared About Citizens, They Would Secure the Border URL via @USER URL	0	0	0
704	#JoyfulGlitz#Younique#Blessed#MomLife URL	0	0	0
705	#HaveYourSay: If you live in #Garston, Jane wants to hear your views on the location of a new Community Police Station. She is proposing to open a new accessible community base in the South Liverpool NHS Treatment Centre on Church Road. What do you think?  URL URL	0	0	0
706	#Seek the LORD while you can find Him  Call on Him now while He is near  Isaiah 55:6  #God #waiting for you to come into His Kingdom  #JesusIsCalling to give you new #life  #repentance for #forgiveness #salvation from sin #Satan #EuropaAfricaUs #pray #TrustGod #believe	0	0	0
707	#Repost @USER with get_repost ・・・ Happy 34th to the one and only Prince Harry, The Duke of Sussex. 🥂 He is such a grounded, compassionate guy, taking after his mother, and I’m… URL	0	0	0
708	"@USER is as complete of a person as I've ever met. I don't know what will happen after pro football, but he can do a lot of special things in life. He is what you want a Duke football player to be, no if, ands or buts about it,"" @USER URL"	0	0	0
709	#Spending. Don't speed all of your money. If you are not saving atlest 15%  of what you earn,  start today.  Look at your income and expenses, find out where you can start to cut back and get 15% you save.	0	0	0
710	#Jenelle wants the world to know she is in a bikini. Oh, and to pray for NC. 😒 URL	0	0	0
712	#UglyIsTheNewPretty 💜💜💜 Don't let ppl tell you how to look or how to be! The ultimate power is projecting yourself and laughing at the projections of others YOU ARE AN ACTOR IN THE PLAY OF LIFE ITS JUST A RIDE WHAT ARE YOU SO AFRAID OF?🤔 URL	0	0	0
713	@USER #MAGA who cares about the farm.  He had no reason to commit murder. End of story.	0	0	0
714	@USER @USER @USER @USER Go with @USER Jeans. I've been wearing Wranglers over 25 yrs now. Ever since I found Levis contributed  heavily to Gun Control Groups &amp; Gun Grabbing Politicians back in the 1990s.	0	0	0
715	#FeelsGoodGirl @USER @USER  you should be proud at her she is amazing in gambit URL	0	0	0
717	#MAGA #Qanon #GreatAwakening #inners #WWG1WGA #NowComesThePain #WalkAway #GoodbyeDemocrats   McCabe and Strzok Caught Destroying Evidence During Final Days at FBI; “Huber is Running a Grand Jury” URL	0	0	0
718	#Conservatives aren’t #afraid of #AnitaHill #redux: They know #power matters more than #truth: #Republicans aren’t worried the #Kavanaugh #hearing will #backfire, because in 2018 the #facts almost don’t matter URL #news #GOP #Trump #Liars #PostTruth #SOCTUS	0	0	0
719	#Brexit Deal Has Been Reached with #EU?!  Hold onto your hats!  #HardBrexit #BrexitDeal #ChequersDeal #ChuckChequers #MBGA #MEGA #MCGA #MAGA #Conservatives #Patriots #MayOut #MayMustGo URL	0	0	0
720	*a reminder that david harcourt's 1972 classic EVERYONE WANTS TO BE FUEHRER: A HISTORY OF NATIONAL SOCIALISM IN AUSTRALIA AND NEW ZEALAND is avail as a pdf: #antifa #auspol #FCKNZS URL	0	0	0
721	@USER @USER Titty.	0	0	0
724	#pastramicity I'm so sad that I hadn't found Sky sooner now he is doing music which is still amazing	0	0	0
726	#ProudFathersWithRTG He / she is on the way cnt wait...hope God will mke it hppn.....	0	0	0
729	#Auspol Flawed though they were in many ways as individuals , Our  Labor PMs have always battled on and achieved a lot for the nation. Recently, apart from gun control, what have the LNP actually done _for_ the nation??  Go on, make a list. URL	0	0	0
731	#MAGA  BREAKING NEWS:  The DNC stole their playbook from George Costanza on Seinfeld.  Now at least we know what we're up against.  DNC Rule #1:  It's not a lie, if you believe it.  WATCH: URL	0	0	0
735	@USER @USER Then we agree. Common ground.  And I don't like the Bushes.  Particularly HW.  URL	0	0	0
738	.@USER ‘Listen To The #ACLU, #Antifa, #BlackLivesMatter’ If You Want More Chicago Shootings URL via @USER  #Sessions	0	0	0
739	@USER (((ruth porat))) another coincidence? these are NOT good people.  And now people like her are shapping the narrative by censoring search results 😡	0	0	0
743	#ALDUB165thWeeksary 😘 @USER @USER @USER @USER @USER @USER @USER @USER  Be thankful for what you are NOW, and keep fighting for what you want to be tomorrow.	0	0	0
745	#Trademark Attorney Daniela Paull will be in Paris next week attending the 32nd Annual @USER conference - do get in touch if you are also attending and would like to set up a meeting URL #IP	0	0	0
746	#TIMETRAVELTHURSDAY #MAXDRIVETIMETRAVELTHURSDAY You Are #OnAirWithShine #NP Home with you  - @USER  On The #MaxDrive w.@USER the  #RadioENCHANTRESS	0	0	0
747	And never regretted it .. not even during our hardest times !! URL	0	0	0
750	#BecauseOfTories we have the lowest youth unemployment since records began 👏🏼  URL	0	0	0
752	#MAGA #Kavanaugh #DrainTheDeepState @USER   I'd like to see @USER interviewed again. In his book ALL OUT WAR he laid out a lot that is happening today. ✓DC Secret Resistance Society ✓ANTIFA ✓ A White House meeting. Be interesting to hear him 2 yrs after Bk. URL	0	0	0
753	#SandraOh is dressed like the queen she is tonight! We salute you, you Canadian Goddess! Let's hope you win for #KillingEve. #EmmyAwards URL	0	0	0
754	@USER WWE considers Raw the bigger show and having Ronda later in the PPV shows she is a bigger nane	0	0	0
756	#StayOnYourPath #HealthQuote If you are wishing to loose fat, get back your wellbeing and slow down or reverse the aging process then check this super powerful natural method URL URL	0	0	0
758	#FakeNews like @USER and @USER will gloss over this today thanks to the #ChristineBlaseyFord circus act. #ConfirmJudgeKavanaughNow so we can get back to triggering liberals by talking about @USER ‘s success. 🙌🏻 URL	0	0	0
760	#California Tries New Tack on #Gun #Violence : #Bullet #control - The New York Times #activist ⁦@USER ⁦@USER ⁦@USER ⁦@USER ⁦@USER  URL	0	0	0
766	#Beto O'Rourke talks gun control at Houston campaign events URL via @USER	0	0	0
768	Anyone want to bet it costs more than that $50k election referendum? URL	0	0	0
770	..While reading this, I feel like I am hearing Cardi B's voice rapping.😂 URL	0	0	0
772	#Season2 #scary Er while we are on the subject do you condemn Antifa and those who take Soros money? URL	0	0	0
